item_nr,participant,block_nr,trial_nr,set_nr,word1,word2,probe,response,RT,hit,Unnamed: 10,condition,experiment,zipf_adj,zipf_noun,freq_dep,freq_seq,length_adj,length_noun,composition,denotation,concreteness,specificity
694,12,1,58,32,rvqf,dog,,,,,,low,specificity,0.0,5.17,,,4,3,word,,,low
441,12,1,59,74,ptrgsbkv,weapon,,,,,,concrete_baseline,compose,0.0,4.29,0.0,0.0,8,6,word,baseline,concrete,
849,12,1,60,83,rvqf,spade,,,,,,high,specificity,0.0,3.59,,,4,5,word,,,high
516,12,1,61,86,mtpv,wisdom,Does it usually come with age?,,3.000977039337158,0.0,,abstract_baseline,compose,0.0,3.92,0.0,0.0,4,6,word,baseline,abstract,
668,12,1,62,23,striped,cat,,,,,,mid,specificity,3.25,4.83,,,7,3,phrase,,,mid
762,12,1,63,54,wvcnz,boy,,,,,,high,specificity,0.0,5.28,,,5,3,word,,,high
590,12,1,64,99,hypothetical,grave,,,,,,concrete_privative,compose,3.13,4.2,0.0,0.0,12,5,phrase,privative,concrete,
473,12,1,65,79,false,despair,,,,,,abstract_privative,compose,4.76,3.81,0.0,0.0,5,7,phrase,privative,abstract,
531,12,1,66,89,ypdcglkc,carcass,,,,,,concrete_baseline,compose,0.0,3.45,0.0,0.0,8,7,word,baseline,concrete,
115,12,1,67,20,unique,stab,,,,,,concrete_subsective,compose,4.66,3.87,0.0,0.0,6,4,phrase,subsective,concrete,
895,12,1,68,99,xkq,weather,Is it predictable?,Ry,1.5388870239257812,1.0,,low,specificity,0.0,5.12,,,3,7,word,,,low
279,12,1,69,47,zrtqgfplh,rash,,,,,,concrete_baseline,compose,0.0,3.61,0.0,0.0,9,4,word,baseline,concrete,
580,12,1,70,97,unique,instinct,,,,,,abstract_subsective,compose,4.66,4.01,7.51e-10,4.59e-10,6,8,phrase,subsective,abstract,
731,12,1,71,44,green,gem,,,,,,mid,specificity,5.22,3.95,,,5,3,phrase,,,mid
306,12,1,72,51,rvqf,idea,,,,,,abstract_baseline,compose,0.0,5.56,0.0,0.0,4,4,word,baseline,abstract,
860,12,1,73,87,purple,vegetable,,,,,,mid,specificity,4.29,4.18,,,6,9,phrase,,,mid
513,12,1,74,86,zbxlv,daylight,,,,,,concrete_baseline,compose,0.0,3.89,0.0,0.0,5,8,word,baseline,concrete,
474,12,1,75,79,bxfjwts,despair,,,,,,abstract_baseline,compose,0.0,3.81,0.0,0.0,7,7,word,baseline,abstract,
742,12,1,76,48,htbqzylm,hat,,,,,,low,specificity,0.0,4.76,,,8,3,word,,,low
734,12,1,77,45,red,gem,,,,,,mid,specificity,5.41,3.95,,,3,3,phrase,,,mid
358,12,1,78,60,special,pity,,,,,,abstract_subsective,compose,5.32,4.1,0.0,0.0,7,4,phrase,subsective,abstract,
317,12,1,79,53,mock,hatred,Is it despicable?,Rb,1.2456698417663574,1.0,,abstract_privative,compose,3.74,3.65,0.0,0.0,4,6,phrase,privative,abstract,
675,12,1,80,25,qxsw,laptop,,,,,,high,specificity,0.0,3.89,,,4,6,word,,,high
11,12,1,81,2,phony,terror,,,,,,abstract_privative,compose,2.35,4.06,0.0,2.13e-11,5,6,phrase,privative,abstract,
459,12,1,82,77,rjdnw,venom,,,,,,concrete_baseline,compose,0.0,3.76,0.0,0.0,5,5,word,baseline,concrete,
748,12,1,83,50,kmlsdjtw,house,,,,,,low,specificity,0.0,5.83,,,8,5,word,,,low
607,12,1,84,3,kmlsdjtw,bedding,,,,,,low,specificity,0.0,3.55,,,8,7,word,,,low
406,12,1,85,68,real,fate,,,,,,abstract_subsective,compose,5.53,4.22,0.0,0.0,4,4,phrase,subsective,abstract,
604,12,1,86,2,vpbyzkgrf,amphibian,,,,,,low,specificity,0.0,2.78,,,9,9,word,,,low
143,12,1,87,24,fake,limit,,,,,,abstract_privative,compose,4.51,4.44,0.0,0.0,4,5,phrase,privative,abstract,
324,12,1,88,54,htbqzylm,consent,,,,,,abstract_baseline,compose,0.0,3.86,0.0,0.0,8,7,word,baseline,abstract,
134,12,1,89,23,past,forum,,,,,,concrete_privative,compose,5.3,3.72,0.0,0.0,4,5,phrase,privative,concrete,
661,12,1,90,21,wvcnz,cat,,,,,,low,specificity,0.0,4.83,,,5,3,word,,,low
752,12,1,91,51,seasonal,illness,,,,,,mid,specificity,3.74,4.12,,,8,7,phrase,,,mid
144,12,1,92,24,tqvgqrz,limit,,,,,,abstract_baseline,compose,0.0,4.44,0.0,0.0,7,5,word,baseline,abstract,
113,12,1,93,19,imaginary,value,,,,,,abstract_privative,compose,3.56,5.0,0.0,0.0,9,5,phrase,privative,abstract,
654,12,1,94,18,htbqzylm,BMW,,,,,,high,specificity,0.0,3.52,,,8,3,word,,,high
54,12,1,95,9,ptrgsbkv,faith,,,,,,abstract_baseline,compose,0.0,4.67,0.0,0.0,8,5,word,baseline,abstract,
341,12,1,96,57,fake,doctrine,,,,,,abstract_privative,compose,4.51,3.17,0.0,0.0,4,8,phrase,privative,abstract,
795,12,1,97,65,zbxlv,turkey,,,,,,high,specificity,0.0,4.35,,,5,6,word,,,high
503,12,1,98,84,phony,pleasure,,,,,,abstract_privative,compose,2.35,4.66,0.0,0.0,5,8,phrase,privative,abstract,
174,12,1,99,29,mghljkqr,truth,,,,,,abstract_baseline,compose,0.0,4.91,0.0,0.0,8,5,word,baseline,abstract,
150,12,1,100,25,bxfjwts,trouble,,,,,,abstract_baseline,compose,0.0,5.08,0.0,0.0,7,7,word,baseline,abstract,
136,12,1,101,23,bad,rating,,,,,,abstract_subsective,compose,5.56,3.86,0.0,0.0,3,6,phrase,subsective,abstract,
835,12,1,102,79,htbqzylm,sound,,,,,,low,specificity,0.0,5.16,,,8,5,word,,,low
597,12,1,103,100,zbxlv,syringe,,,,,,concrete_baseline,compose,0.0,3.12,0.0,0.0,5,7,word,baseline,concrete,
447,12,1,104,75,fxldmr,girl,,,,,,concrete_baseline,compose,0.0,5.29,0.0,0.0,6,4,word,baseline,concrete,
796,12,1,105,66,zrtqgfplh,predator,,,,,,low,specificity,0.0,3.89,,,9,8,word,,,low
97,12,1,106,17,perfect,fireworks,,,,,,concrete_subsective,compose,5.28,3.9,0.0,0.0,7,9,phrase,subsective,concrete,
146,12,1,107,25,imaginary,prison,,,,,,concrete_privative,compose,3.56,4.81,0.0,0.0,9,6,phrase,privative,concrete,
780,12,1,108,60,qxsw,snack,,,,,,high,specificity,0.0,3.82,,,4,5,word,,,high
222,12,1,109,37,wvcnz,outcome,,,,,,abstract_baseline,compose,0.0,4.28,0.0,0.0,5,7,word,baseline,abstract,
299,12,1,110,50,hypothetical,outlook,,,,,,abstract_privative,compose,3.13,3.81,0.0,0.0,12,7,phrase,privative,abstract,
363,12,1,111,61,htbqzylm,barrel,,,,,,concrete_baseline,compose,0.0,4.06,0.0,0.0,8,6,word,baseline,concrete,
841,12,1,112,81,xkq,stick,,,,,,low,specificity,0.0,5.02,,,3,5,word,,,low
364,12,1,113,61,true,function,,,,,,abstract_subsective,compose,5.33,4.06,0.0,0.0,4,8,phrase,subsective,abstract,
477,12,1,114,80,bxfjwts,click,,,,,,concrete_baseline,compose,0.0,4.06,0.0,0.0,7,5,word,baseline,concrete,
173,12,1,115,29,phony,truth,,,,,,abstract_privative,compose,2.35,4.91,0.0,0.0,5,5,phrase,privative,abstract,
582,12,1,116,97,zrtqgfplh,instinct,,,,,,abstract_baseline,compose,0.0,4.01,0.0,0.0,9,8,word,baseline,abstract,
466,12,1,117,78,good,sorrow,,,,,,abstract_subsective,compose,6.35,3.56,0.0,0.0,4,6,phrase,subsective,abstract,
834,12,1,118,78,zrtqgfplh,python,,,,,,high,specificity,0.0,3.59,,,9,6,word,,,high
596,12,1,119,100,fictional,syringe,,,,,,concrete_privative,compose,3.69,3.12,0.0,0.0,9,7,phrase,privative,concrete,
790,12,1,120,64,xkq,planet,,,,,,low,specificity,0.0,4.66,,,3,6,word,,,low
574,12,1,121,96,good,hardship,,,,,,abstract_subsective,compose,6.35,3.52,1.85e-10,4.6e-11,4,8,phrase,subsective,abstract,
411,12,1,122,69,fxldmr,mosque,,,,,,concrete_baseline,compose,0.0,3.81,0.0,0.0,6,6,word,baseline,concrete,
300,12,1,123,50,fxldmr,outlook,,,,,,abstract_baseline,compose,0.0,3.81,0.0,0.0,6,7,word,baseline,abstract,
750,12,1,124,50,kmlsdjtw,mansion,,,,,,high,specificity,0.0,3.84,,,8,7,word,,,high
486,12,1,125,81,xkq,attempt,,,,,,abstract_baseline,compose,0.0,4.6,0.0,0.0,3,7,word,baseline,abstract,
345,12,1,126,58,fxldmr,hydrant,Can you easily move it around? ,Ry,1.454112529754639,1.0,,concrete_baseline,compose,0.0,2.35,0.0,0.0,6,7,word,baseline,concrete,
270,12,1,127,45,wvcnz,scheme,,,,,,abstract_baseline,compose,0.0,4.69,0.0,0.0,5,6,word,baseline,abstract,
691,12,1,128,31,rjdnw,diplomat,,,,,,low,specificity,0.0,3.29,,,5,8,word,,,low
648,12,1,129,16,mtpv,house,,,,,,high,specificity,0.0,5.83,,,4,5,word,,,high
81,12,1,130,14,mghljkqr,daughter,,,,,,concrete_baseline,compose,0.0,4.97,0.0,0.0,8,8,word,baseline,concrete,
366,12,1,131,61,rjdnw,function,,,,,,abstract_baseline,compose,0.0,4.06,0.0,0.0,5,8,word,baseline,abstract,
391,12,1,132,66,good,froth,,,,,,concrete_subsective,compose,6.35,3.01,0.0,0.0,4,5,phrase,subsective,concrete,
445,12,1,133,75,true,girl,,,,,,concrete_subsective,compose,5.33,5.29,0.0,0.0,4,4,phrase,subsective,concrete,
624,12,1,134,8,rjdnw,robin,,,,,,high,specificity,0.0,4.42,,,5,5,word,,,high
66,12,1,135,11,htbqzylm,caution,,,,,,abstract_baseline,compose,0.0,3.81,0.0,0.0,8,7,word,baseline,abstract,
329,12,1,136,55,counterfeit,fault,,,,,,abstract_privative,compose,3.64,4.75,0.0,0.0,11,5,phrase,privative,abstract,
861,12,1,137,87,kmlsdjtw,aubergine,,,,,,high,specificity,0.0,3.46,,,8,9,word,,,high
588,12,1,138,98,qxsw,woe,,,,,,abstract_baseline,compose,0.0,3.17,0.0,0.0,4,3,word,baseline,abstract,
670,12,1,139,24,xkq,clothing,,,,,,low,specificity,0.0,4.14,,,3,8,word,,,low
286,12,1,140,48,current,trust,,,,,,abstract_subsective,compose,4.81,5.02,0.0,0.0,7,5,phrase,subsective,abstract,
653,12,1,141,18,German,car,,,,,,mid,specificity,4.76,5.44,,,6,3,phrase,,,mid
533,12,1,142,89,past,dissent,,,,,,abstract_privative,compose,5.3,3.22,1.35e-10,9.48e-11,4,7,phrase,privative,abstract,
343,12,1,143,58,typical,hydrant,,,,,,concrete_subsective,compose,4.51,2.35,0.0,0.0,7,7,phrase,subsective,concrete,
73,12,1,144,13,typical,baggage,,,,,,concrete_subsective,compose,4.51,3.49,0.0,0.0,7,7,phrase,subsective,concrete,
585,12,1,145,98,ptrgsbkv,slum,,,,,,concrete_baseline,compose,0.0,3.32,0.0,0.0,8,4,word,baseline,concrete,
708,12,1,146,36,vpbyzkgrf,rose,Is it fragrant?,Rb,1.2606301307678225,1.0,,high,specificity,0.0,4.64,,,9,4,word,,,high
423,12,1,147,71,mtpv,strike,,,,,,concrete_baseline,compose,0.0,4.73,0.0,0.0,4,6,word,baseline,concrete,
807,12,1,148,69,rjdnw,crocodile,,,,,,high,specificity,0.0,3.95,,,5,9,word,,,high
55,12,1,149,10,actual,barrier,,,,,,concrete_subsective,compose,4.6,4.04,4.15e-09,3.42e-09,6,7,phrase,subsective,concrete,
476,12,1,150,80,fake,click,,,,,,concrete_privative,compose,4.51,4.06,0.0,0.0,4,5,phrase,privative,concrete,
628,12,1,151,10,bxfjwts,boat,,,,,,low,specificity,0.0,4.89,,,7,4,word,,,low
681,12,1,152,27,zrtqgfplh,ointment,,,,,,high,specificity,0.0,2.96,,,9,8,word,,,high
265,12,1,153,45,unique,metal,,,,,,concrete_subsective,compose,4.66,4.63,0.0,0.0,6,5,phrase,subsective,concrete,
162,12,1,154,27,ypdcglkc,inkling,,,,,,abstract_baseline,compose,0.0,3.38,0.0,0.0,8,7,word,baseline,abstract,
293,12,1,155,49,fabricated,drama,,,,,,abstract_privative,compose,2.79,4.52,0.0,0.0,10,5,phrase,privative,abstract,
532,12,1,156,89,special,dissent,Is there disagreement?,Rb,2.358694553375244,1.0,,abstract_subsective,compose,5.32,3.22,1.84e-10,1.4e-10,7,7,phrase,subsective,abstract,
771,12,1,157,57,htbqzylm,hedgehog,Has it got spines?,Rb,1.7154157161712646,1.0,,high,specificity,0.0,3.72,,,8,8,word,,,high
755,12,1,158,52,stringed,instrument,,,,,,mid,specificity,2.77,4.22,,,8,10,phrase,,,mid
217,12,1,159,37,typical,pastry,,,,,,concrete_subsective,compose,4.51,4.37,0.0,0.0,7,6,phrase,subsective,concrete,
488,12,1,160,82,fabricated,vomit,,,,,,concrete_privative,compose,2.79,3.46,0.0,0.0,10,5,phrase,privative,concrete,
472,12,1,161,79,current,despair,,,,,,abstract_subsective,compose,4.81,3.81,0.0,0.0,7,7,phrase,subsective,abstract,
386,12,1,162,65,phony,church,,,,,,concrete_privative,compose,2.35,5.02,0.0,0.0,5,6,phrase,privative,concrete,
814,12,1,163,72,ypdcglkc,ruler,,,,,,low,specificity,0.0,3.63,,,8,5,word,,,low
228,12,1,164,38,vpbyzkgrf,mood,,,,,,abstract_baseline,compose,0.0,4.5,0.0,0.0,9,4,word,baseline,abstract,
478,12,1,165,80,special,aspect,,,,,,abstract_subsective,compose,5.32,4.24,0.0,0.0,7,6,phrase,subsective,abstract,
197,12,1,166,33,hypothetical,effort,,,,,,abstract_privative,compose,3.13,4.76,0.0,0.0,12,6,phrase,privative,abstract,
616,12,1,167,6,mtpv,bird,,,,,,low,specificity,0.0,4.85,,,4,4,word,,,low
111,12,1,168,19,tqvgqrz,ground,,,,,,concrete_baseline,compose,0.0,5.19,0.0,0.0,7,6,word,baseline,concrete,
355,12,1,169,60,real,ditch,,,,,,concrete_subsective,compose,5.53,3.92,0.0,0.0,4,5,phrase,subsective,concrete,
647,12,1,170,16,residential,building,Does it have wheels?,Ry,1.3922770023345947,1.0,,mid,specificity,3.95,5.24,,,11,8,phrase,,,mid
897,12,1,171,99,xkq,storm,,,,,,high,specificity,0.0,4.46,,,3,5,word,,,high
833,12,1,172,78,large,snake,,,,,,mid,specificity,5.1,4.36,,,5,5,phrase,,,mid
509,12,1,173,85,fictional,talent,Is it enviable?,Rb,1.8291118144989011,0.0,,abstract_privative,compose,3.69,4.58,0.0,0.0,9,6,phrase,privative,abstract,
465,12,1,174,78,vpbyzkgrf,shotgun,Is it safe?,Ry,1.1409497261047363,1.0,,concrete_baseline,compose,0.0,3.49,0.0,0.0,9,7,word,baseline,concrete,
729,12,1,175,43,ypdcglkc,jacket,,,,,,high,specificity,0.0,4.29,,,8,6,word,,,high
842,12,1,176,81,frozen,stick,,,,,,mid,specificity,4.32,5.02,,,6,5,phrase,,,mid
875,12,1,177,92,starchy,vegetable,,,,,,mid,specificity,2.52,4.18,,,7,9,phrase,,,mid
387,12,1,178,65,mtpv,church,,,,,,concrete_baseline,compose,0.0,5.02,0.0,0.0,4,6,word,baseline,concrete,
340,12,1,179,57,bad,doctrine,,,,,,abstract_subsective,compose,5.56,3.17,0.0,0.0,3,8,phrase,subsective,abstract,
91,12,1,180,16,bad,cooker,Is it efficient?,Ry,1.7014517784118652,1.0,,concrete_subsective,compose,5.56,3.79,0.0,0.0,3,6,phrase,subsective,concrete,
727,12,2,1,43,htbqzylm,garment,,,,,,low,specificity,0.0,3.29,,,8,7,word,,,low
705,12,2,2,35,zbxlv,daffodil,,,,,,high,specificity,0.0,3.15,,,5,8,word,,,high
456,12,2,3,76,rjdnw,culture,,,,,,abstract_baseline,compose,0.0,4.73,0.0,0.0,5,7,word,baseline,abstract,
767,12,2,4,56,nocturnal,mammal,Does it lay eggs?,Rb,2.150251626968384,0.0,,mid,specificity,3.35,3.71,,,9,6,phrase,,,mid
390,12,2,5,65,kmlsdjtw,risk,Is it good in moderation?,Ry,1.3922789096832275,0.0,,abstract_baseline,compose,0.0,4.98,0.0,0.0,8,4,word,baseline,abstract,
428,12,2,6,72,false,door,,,,,,concrete_privative,compose,4.76,5.26,0.0,0.0,5,4,phrase,privative,concrete,
151,12,2,7,26,genuine,trophy,Is it shiny?,Rb,0.8846337795257568,1.0,,concrete_subsective,compose,4.37,4.37,0.0,0.0,7,6,phrase,subsective,concrete,
658,12,2,8,20,mtpv,cat,,,,,,low,specificity,0.0,4.83,,,4,3,word,,,low
59,12,2,9,10,phony,scandal,,,,,,abstract_privative,compose,2.35,4.22,1.4e-10,8.33e-11,5,7,phrase,privative,abstract,
314,12,2,10,53,artificial,corpse,,,,,,concrete_privative,compose,3.85,3.41,0.0,0.0,10,6,phrase,privative,concrete,
630,12,2,11,10,zrtqgfplh,canoe,,,,,,high,specificity,0.0,3.5,,,9,5,word,,,high
239,12,2,12,40,virtual,curse,,,,,,abstract_privative,compose,3.63,3.8,0.0,0.0,7,5,phrase,privative,abstract,
17,12,2,13,3,former,duty,,,,,,abstract_privative,compose,5.0,4.61,9.28e-09,8.47e-09,6,4,phrase,privative,abstract,
448,12,2,14,75,true,health,,,,,,abstract_subsective,compose,5.33,5.14,0.0,0.0,4,6,phrase,subsective,abstract,
125,12,2,15,21,phony,fame,Is it to be celebrated now?,Ry,1.9059042930603027,1.0,,abstract_privative,compose,2.35,4.18,0.0,0.0,5,4,phrase,privative,abstract,
446,12,2,16,75,phony,girl,,,,,,concrete_privative,compose,2.35,5.29,0.0,0.0,5,4,phrase,privative,concrete,
719,12,2,17,40,fuzzy,fruit,,,,,,mid,specificity,3.28,4.73,,,5,5,phrase,,,mid
118,12,2,18,20,actual,sin,,,,,,abstract_subsective,compose,4.6,3.96,0.0,0.0,6,3,phrase,subsective,abstract,
652,12,2,19,18,htbqzylm,car,,,,,,low,specificity,0.0,5.44,,,8,3,word,,,low
702,12,2,20,34,ypdcglkc,flounder,,,,,,high,specificity,0.0,2.72,,,8,8,word,,,high
396,12,2,21,66,wvcnz,upkeep,,,,,,abstract_baseline,compose,0.0,3.02,0.0,0.0,5,6,word,baseline,abstract,
337,12,2,22,57,real,piston,Does it have moving parts?,Rb,1.2456698417663574,1.0,,concrete_subsective,compose,5.53,2.93,0.0,0.0,4,6,phrase,subsective,concrete,
524,12,2,23,88,spurious,ulcer,,,,,,concrete_privative,compose,2.68,2.86,0.0,0.0,8,5,phrase,privative,concrete,
320,12,2,24,54,fictitious,mansion,,,,,,concrete_privative,compose,2.91,3.84,0.0,0.0,10,7,phrase,privative,concrete,
737,12,2,25,46,blue,gem,Is it valuable?,Rb,1.2775843143463137,1.0,,mid,specificity,5.16,3.95,,,4,3,phrase,,,mid
99,12,2,26,17,kmlsdjtw,fireworks,,,,,,concrete_baseline,compose,0.0,3.9,0.0,0.0,8,9,word,baseline,concrete,
706,12,2,27,36,ptrgsbkv,flower,Does it have teeth?,Ry,1.8749876022338867,1.0,,low,specificity,0.0,4.5,,,8,6,word,,,low
520,12,2,28,87,average,peace,,,,,,abstract_subsective,compose,4.73,4.74,2.53e-10,1.44e-09,7,5,phrase,subsective,abstract,
395,12,2,29,66,fictional,upkeep,,,,,,abstract_privative,compose,3.69,3.02,0.0,0.0,9,6,phrase,privative,abstract,
199,12,2,30,34,good,throne,,,,,,concrete_subsective,compose,6.35,4.0,0.0,0.0,4,6,phrase,subsective,concrete,
294,12,2,31,49,mtpv,drama,,,,,,abstract_baseline,compose,0.0,4.52,0.0,0.0,4,5,word,baseline,abstract,
743,12,2,32,48,protective,hat,,,,,,mid,specificity,3.83,4.76,,,10,3,phrase,,,mid
747,12,2,33,49,qxsw,zebra,,,,,,high,specificity,0.0,3.69,,,4,5,word,,,high
347,12,2,34,58,virtual,pronoun,,,,,,abstract_privative,compose,3.63,2.09,0.0,0.0,7,7,phrase,privative,abstract,
791,12,2,35,64,ringed,planet,,,,,,mid,specificity,2.98,4.66,,,6,6,phrase,,,mid
382,12,2,36,64,authentic,remorse,,,,,,abstract_subsective,compose,3.73,3.29,0.0,0.0,9,7,phrase,subsective,abstract,
15,12,2,37,3,vpbyzkgrf,sauce,,,,,,concrete_baseline,compose,0.0,4.79,0.0,0.0,9,5,word,baseline,concrete,
