item_nr,participant,block_nr,trial_nr,set_nr,word1,word2,probe,response,RT,hit,Unnamed: 10,condition,experiment,zipf_adj,zipf_noun,freq_dep,freq_seq,length_adj,length_noun,composition,denotation,concreteness,specificity
447,13,1,35,75,fxldmr,girl,,,,,,concrete_baseline,compose,0.0,5.29,0.0,0.0,6,4,word,baseline,concrete,
818,13,1,36,73,tomato,sauce,,,,,,mid,specificity,4.27,4.79,,,6,5,phrase,,,mid
349,13,1,37,59,bad,lynx,,,,,,concrete_subsective,compose,5.56,3.16,0.0,0.0,3,4,phrase,subsective,concrete,
305,13,1,38,51,past,idea,,,,,,abstract_privative,compose,5.3,5.56,0.0,0.0,4,4,phrase,privative,abstract,
635,13,1,39,12,farm,building,,,,,,mid,specificity,4.81,5.24,,,4,8,phrase,,,mid
153,13,1,40,26,ptrgsbkv,trophy,,,,,,concrete_baseline,compose,0.0,4.37,0.0,0.0,8,6,word,baseline,concrete,
289,13,1,41,49,actual,port,,,,,,concrete_subsective,compose,4.6,4.49,0.0,0.0,6,4,phrase,subsective,concrete,
678,13,1,42,26,zbxlv,chef,,,,,,high,specificity,0.0,4.7,,,5,4,word,,,high
126,13,1,43,21,zbxlv,fame,,,,,,abstract_baseline,compose,0.0,4.18,0.0,0.0,5,4,word,baseline,abstract,
882,13,1,44,94,ypdcglkc,ambulance,,,,,,high,specificity,0.0,4.47,,,8,9,word,,,high
459,13,1,45,77,rjdnw,venom,,,,,,concrete_baseline,compose,0.0,3.76,0.0,0.0,5,5,word,baseline,concrete,
723,13,1,46,41,zbxlv,watermelon,,,,,,high,specificity,0.0,3.13,,,5,10,word,,,high
607,13,1,47,3,kmlsdjtw,bedding,,,,,,low,specificity,0.0,3.55,,,8,7,word,,,low
427,13,1,48,72,current,door,,,,,,concrete_subsective,compose,4.81,5.26,0.0,0.0,7,4,phrase,subsective,concrete,
150,13,1,49,25,bxfjwts,trouble,,,,,,abstract_baseline,compose,0.0,5.08,0.0,0.0,7,7,word,baseline,abstract,
647,13,1,50,16,residential,building,Does it have wheels?,Ry,0.8995952606201172,1.0,,mid,specificity,3.95,5.24,,,11,8,phrase,,,mid
105,13,1,51,18,vpbyzkgrf,blister,,,,,,concrete_baseline,compose,0.0,2.97,0.0,0.0,9,7,word,baseline,concrete,
638,13,1,52,13,religious,building,,,,,,mid,specificity,4.43,5.24,,,9,8,phrase,,,mid
181,13,1,53,31,real,bread,,,,,,concrete_subsective,compose,5.53,4.69,0.0,0.0,4,5,phrase,subsective,concrete,
532,13,1,54,89,special,dissent,Is there disagreement?,Rb,1.1977972984313965,1.0,,abstract_subsective,compose,5.32,3.22,1.84e-10,1.4e-10,7,7,phrase,subsective,abstract,
38,13,1,55,7,virtual,sunshine,,,,,,concrete_privative,compose,3.63,4.75,1.69e-11,0.0,7,8,phrase,privative,concrete,
597,13,1,56,100,zbxlv,syringe,,,,,,concrete_baseline,compose,0.0,3.12,0.0,0.0,5,7,word,baseline,concrete,
298,13,1,57,50,new,outlook,,,,,,abstract_subsective,compose,5.98,3.81,0.0,0.0,3,7,phrase,subsective,abstract,
550,13,1,58,92,current,truce,,,,,,abstract_subsective,compose,4.81,3.19,8.02e-10,7.81e-10,7,5,phrase,subsective,abstract,
680,13,1,59,27,topical,cream,,,,,,mid,specificity,3.33,4.89,,,7,5,phrase,,,mid
687,13,1,60,29,rjdnw,mob,,,,,,high,specificity,0.0,3.71,,,5,3,word,,,high
469,13,1,61,79,typical,slime,,,,,,concrete_subsective,compose,4.51,3.57,0.0,0.0,7,5,phrase,subsective,concrete,
42,13,1,62,7,xkq,respect,,,,,,abstract_baseline,compose,0.0,4.77,0.0,0.0,3,7,word,baseline,abstract,
166,13,1,63,28,current,option,,,,,,abstract_subsective,compose,4.81,4.61,0.0,0.0,7,6,phrase,subsective,abstract,
797,13,1,64,66,marine,predator,,,,,,mid,specificity,4.2,3.89,,,6,8,phrase,,,mid
419,13,1,65,70,former,triumph,Is it to be commemorated?,Rb,1.4600954055786133,0.0,,abstract_privative,compose,5.0,4.01,0.0,0.0,6,7,phrase,privative,abstract,
263,13,1,66,44,former,virtue,,,,,,abstract_privative,compose,5.0,3.51,0.0,0.0,6,6,phrase,privative,abstract,
222,13,1,67,37,wvcnz,outcome,,,,,,abstract_baseline,compose,0.0,4.28,0.0,0.0,5,7,word,baseline,abstract,
285,13,1,68,48,ypdcglkc,taste,,,,,,concrete_baseline,compose,0.0,4.95,0.0,0.0,8,5,word,baseline,concrete,
658,13,1,69,20,mtpv,cat,,,,,,low,specificity,0.0,4.83,,,4,3,word,,,low
619,13,1,70,7,vpbyzkgrf,bird,,,,,,low,specificity,0.0,4.85,,,9,4,word,,,low
161,13,1,71,27,mythical,inkling,,,,,,abstract_privative,compose,3.34,3.38,0.0,0.0,8,7,phrase,privative,abstract,
45,13,1,72,8,rjdnw,reptile,,,,,,concrete_baseline,compose,0.0,3.36,0.0,0.0,5,7,word,baseline,concrete,
876,13,1,73,92,rvqf,potato,,,,,,high,specificity,0.0,4.44,,,4,6,word,,,high
14,13,1,74,3,fabricated,sauce,,,,,,concrete_privative,compose,2.79,4.79,0.0,0.0,10,5,phrase,privative,concrete,
707,13,1,75,36,thorny,flower,,,,,,mid,specificity,3.03,4.5,,,6,6,phrase,,,mid
827,13,1,76,76,wooden,shoe,,,,,,mid,specificity,4.29,4.15,,,6,4,phrase,,,mid
651,13,1,77,17,xkq,cabin,,,,,,high,specificity,0.0,3.9,,,3,5,word,,,high
36,13,1,78,6,htbqzylm,manner,,,,,,abstract_baseline,compose,0.0,4.17,0.0,0.0,8,6,word,baseline,abstract,
760,13,1,79,54,rvqf,male,,,,,,low,specificity,0.0,4.66,,,4,4,word,,,low
500,13,1,80,84,counterfeit,treasure,,,,,,concrete_privative,compose,3.64,4.46,0.0,0.0,11,8,phrase,privative,concrete,
330,13,1,81,55,htbqzylm,fault,,,,,,abstract_baseline,compose,0.0,4.75,0.0,0.0,8,5,word,baseline,abstract,
192,13,1,82,32,wvcnz,mistake,,,,,,abstract_baseline,compose,0.0,4.79,0.0,0.0,5,7,word,baseline,abstract,
254,13,1,83,43,phony,vein,,,,,,concrete_privative,compose,2.35,3.58,0.0,0.0,5,4,phrase,privative,concrete,
407,13,1,84,68,mythical,fate,,,,,,abstract_privative,compose,3.34,4.22,0.0,0.0,8,4,phrase,privative,abstract,
637,13,1,85,13,mtpv,building,,,,,,low,specificity,0.0,5.24,,,4,8,word,,,low
806,13,1,86,69,large,reptile,,,,,,mid,specificity,5.1,3.36,,,5,7,phrase,,,mid
898,13,1,87,100,kmlsdjtw,wine,,,,,,low,specificity,0.0,4.84,,,8,4,word,,,low
584,13,1,88,98,virtual,slum,,,,,,concrete_privative,compose,3.63,3.32,1.49e-10,1.74e-10,7,4,phrase,privative,concrete,
457,13,1,89,77,bad,venom,,,,,,concrete_subsective,compose,5.56,3.76,0.0,0.0,3,5,phrase,subsective,concrete,
611,13,1,90,4,red,bird,,,,,,mid,specificity,5.41,4.85,,,3,4,phrase,,,mid
842,13,1,91,81,frozen,stick,,,,,,mid,specificity,4.32,5.02,,,6,5,phrase,,,mid
444,13,1,92,74,rjdnw,madness,,,,,,abstract_baseline,compose,0.0,4.03,0.0,0.0,5,7,word,baseline,abstract,
456,13,1,93,76,rjdnw,culture,,,,,,abstract_baseline,compose,0.0,4.73,0.0,0.0,5,7,word,baseline,abstract,
562,13,1,94,94,perfect,plea,,,,,,abstract_subsective,compose,5.28,3.63,2.59e-10,2.07e-10,7,4,phrase,subsective,abstract,
743,13,1,95,48,protective,hat,,,,,,mid,specificity,3.83,4.76,,,10,3,phrase,,,mid
272,13,1,96,46,fabricated,morgue,,,,,,concrete_privative,compose,2.79,3.12,0.0,0.0,10,6,phrase,privative,concrete,
828,13,1,97,76,rjdnw,clogs,Is it typically made of paper?,Ry,1.6795082092285156,1.0,,high,specificity,0.0,3.32,,,5,5,word,,,high
440,13,1,98,74,fabricated,weapon,,,,,,concrete_privative,compose,2.79,4.29,0.0,0.0,10,6,phrase,privative,concrete,
845,13,1,99,82,cutting,tool,,,,,,mid,specificity,4.71,4.07,,,7,4,phrase,,,mid
381,13,1,100,64,kmlsdjtw,fungus,Does it grow in dry places?,Rb,1.469072341918945,0.0,,concrete_baseline,compose,0.0,3.48,0.0,0.0,8,6,word,baseline,concrete,
160,13,1,101,27,real,inkling,,,,,,abstract_subsective,compose,5.53,3.38,0.0,0.0,4,7,phrase,subsective,abstract,
731,13,1,102,44,green,gem,,,,,,mid,specificity,5.22,3.95,,,5,3,phrase,,,mid
326,13,1,103,55,mythical,traffic,,,,,,concrete_privative,compose,3.34,4.54,0.0,0.0,8,7,phrase,privative,concrete,
122,13,1,104,21,false,beer,,,,,,concrete_privative,compose,4.76,4.47,0.0,0.0,5,4,phrase,privative,concrete,
821,13,1,105,74,head,sculpture,,,,,,mid,specificity,5.61,4.05,,,4,9,phrase,,,mid
728,13,1,106,43,outer,garment,,,,,,mid,specificity,4.01,3.29,,,5,7,phrase,,,mid
757,13,1,107,53,bxfjwts,liquor,,,,,,low,specificity,0.0,3.48,,,7,6,word,,,low
659,13,1,108,20,fast,cat,,,,,,mid,specificity,5.09,4.83,,,4,3,phrase,,,mid
259,13,1,109,44,authentic,midwife,,,,,,concrete_subsective,compose,3.73,3.59,0.0,0.0,9,7,phrase,subsective,concrete,
301,13,1,110,51,bad,mother,,,,,,concrete_subsective,compose,5.56,5.29,0.0,0.0,3,6,phrase,subsective,concrete,
676,13,1,111,26,tqvgqrz,cook,,,,,,low,specificity,0.0,5.03,,,7,4,word,,,low
503,13,1,112,84,phony,pleasure,,,,,,abstract_privative,compose,2.35,4.66,0.0,0.0,5,8,phrase,privative,abstract,
644,13,1,113,15,medical,building,,,,,,mid,specificity,4.63,5.24,,,7,8,phrase,,,mid
433,13,1,114,73,old,bomber,,,,,,concrete_subsective,compose,5.79,3.86,0.0,0.0,3,6,phrase,subsective,concrete,
353,13,1,115,59,imaginary,allure,,,,,,abstract_privative,compose,3.56,2.94,0.0,0.0,9,6,phrase,privative,abstract,
364,13,1,116,61,true,function,,,,,,abstract_subsective,compose,5.33,4.06,0.0,0.0,4,8,phrase,subsective,abstract,
491,13,1,117,82,virtual,neglect,Is it to be avoided?,Rb,1.746330738067627,1.0,,abstract_privative,compose,3.63,3.65,0.0,0.0,7,7,phrase,privative,abstract,
577,13,1,118,97,old,portrait,,,,,,concrete_subsective,compose,5.79,4.18,1.08e-08,8.55e-09,3,8,phrase,subsective,concrete,
90,13,1,119,15,ypdcglkc,mercy,,,,,,abstract_baseline,compose,0.0,4.02,0.0,0.0,8,5,word,baseline,abstract,
445,13,1,120,75,true,girl,,,,,,concrete_subsective,compose,5.33,5.29,0.0,0.0,4,4,phrase,subsective,concrete,
323,13,1,121,54,imaginary,consent,,,,,,abstract_privative,compose,3.56,3.86,0.0,0.0,9,7,phrase,privative,abstract,
703,13,1,122,35,ypdcglkc,flower,,,,,,low,specificity,0.0,4.5,,,8,6,word,,,low
454,13,1,123,76,real,culture,,,,,,abstract_subsective,compose,5.53,4.73,0.0,0.0,4,7,phrase,subsective,abstract,
230,13,1,124,39,hypothetical,concert,,,,,,concrete_privative,compose,3.13,4.23,0.0,0.0,12,7,phrase,privative,concrete,
684,13,1,125,28,qxsw,shoplifting,,,,,,high,specificity,0.0,3.28,,,4,11,word,,,high
629,13,1,126,10,small,boat,,,,,,mid,specificity,5.43,4.89,,,5,4,phrase,,,mid
604,13,1,127,2,vpbyzkgrf,amphibian,,,,,,low,specificity,0.0,2.78,,,9,9,word,,,low
688,13,1,128,30,mghljkqr,device,,,,,,low,specificity,0.0,4.27,,,8,6,word,,,low
85,13,1,129,15,important,chess,,,,,,concrete_subsective,compose,5.57,3.91,0.0,0.0,9,5,phrase,subsective,concrete,
209,13,1,130,35,fake,fiction,,,,,,abstract_privative,compose,4.51,4.11,0.0,0.0,4,7,phrase,privative,abstract,
53,13,1,131,9,fictitious,faith,,,,,,abstract_privative,compose,2.91,4.67,1.95e-10,2.29e-10,10,5,phrase,privative,abstract,
107,13,1,132,18,hypothetical,disgust,,,,,,abstract_privative,compose,3.13,3.26,0.0,0.0,12,7,phrase,privative,abstract,
833,13,1,133,78,large,snake,,,,,,mid,specificity,5.1,4.36,,,5,5,phrase,,,mid
863,13,1,134,88,orange,vegetable,,,,,,mid,specificity,4.64,4.18,,,6,9,phrase,,,mid
877,13,1,135,93,ypdcglkc,vegetable,,,,,,low,specificity,0.0,4.18,,,8,9,word,,,low
722,13,1,136,41,juicy,fruit,,,,,,mid,specificity,3.86,4.73,,,5,5,phrase,,,mid
548,13,1,137,92,fabricated,bongo,Can it be used as a prop on stage?,Rb,1.6316359043121338,1.0,,concrete_privative,compose,2.79,3.04,0.0,0.0,10,5,phrase,privative,concrete,
750,13,1,138,50,kmlsdjtw,mansion,,,,,,high,specificity,0.0,3.84,,,8,7,word,,,high
628,13,1,139,10,bxfjwts,boat,,,,,,low,specificity,0.0,4.89,,,7,4,word,,,low
58,13,1,140,10,true,scandal,Is it newsworthy?,Rb,1.7742547988891602,1.0,,abstract_subsective,compose,5.33,4.22,1.25e-09,9.97e-10,4,7,phrase,subsective,abstract,
91,13,1,141,16,bad,cooker,Is it efficient?,Ry,1.2466657161712646,1.0,,concrete_subsective,compose,5.56,3.79,0.0,0.0,3,6,phrase,subsective,concrete,
41,13,1,142,7,former,respect,,,,,,abstract_privative,compose,5.0,4.77,5.9e-09,4.96e-09,6,7,phrase,privative,abstract,
109,13,1,143,19,real,ground,,,,,,concrete_subsective,compose,5.53,5.19,0.0,0.0,4,6,phrase,subsective,concrete,
275,13,1,144,46,spurious,deceit,,,,,,abstract_privative,compose,2.68,3.01,0.0,0.0,8,6,phrase,privative,abstract,
129,13,1,145,22,bxfjwts,monarch,,,,,,concrete_baseline,compose,0.0,3.85,0.0,0.0,7,7,word,baseline,concrete,
183,13,1,146,31,qxsw,bread,,,,,,concrete_baseline,compose,0.0,4.69,0.0,0.0,4,5,word,baseline,concrete,
485,13,1,147,81,fabricated,attempt,,,,,,abstract_privative,compose,2.79,4.6,0.0,0.0,10,7,phrase,privative,abstract,
291,13,1,148,49,htbqzylm,port,,,,,,concrete_baseline,compose,0.0,4.49,0.0,0.0,8,4,word,baseline,concrete,
177,13,1,149,30,zbxlv,dinner,,,,,,concrete_baseline,compose,0.0,4.77,0.0,0.0,5,6,word,baseline,concrete,
537,13,1,150,90,kmlsdjtw,court,,,,,,concrete_baseline,compose,0.0,5.1,0.0,0.0,8,5,word,baseline,concrete,
417,13,1,151,70,qxsw,laughter,,,,,,concrete_baseline,compose,0.0,3.84,0.0,0.0,4,8,word,baseline,concrete,
490,13,1,152,82,unique,neglect,,,,,,abstract_subsective,compose,4.66,3.65,0.0,0.0,6,7,phrase,subsective,abstract,
844,13,1,153,82,mtpv,tool,,,,,,low,specificity,0.0,4.07,,,4,4,word,,,low
555,13,1,154,93,mtpv,hug,,,,,,concrete_baseline,compose,0.0,4.13,0.0,0.0,4,3,word,baseline,concrete,
47,13,1,155,8,phony,mischief,,,,,,abstract_privative,compose,2.35,3.48,0.0,0.0,5,8,phrase,privative,abstract,
228,13,1,156,38,vpbyzkgrf,mood,,,,,,abstract_baseline,compose,0.0,4.5,0.0,0.0,9,4,word,baseline,abstract,
582,13,1,157,97,zrtqgfplh,instinct,,,,,,abstract_baseline,compose,0.0,4.01,0.0,0.0,9,8,word,baseline,abstract,
592,13,1,158,99,perfect,failure,,,,,,abstract_subsective,compose,5.28,4.43,0.0,0.0,7,7,phrase,subsective,abstract,
586,13,1,159,98,special,woe,,,,,,abstract_subsective,compose,5.32,3.17,2.19e-10,1.94e-10,7,3,phrase,subsective,abstract,
108,13,1,160,18,bxfjwts,disgust,,,,,,abstract_baseline,compose,0.0,3.26,0.0,0.0,7,7,word,baseline,abstract,
347,13,1,161,58,virtual,pronoun,,,,,,abstract_privative,compose,3.63,2.09,0.0,0.0,7,7,phrase,privative,abstract,
729,13,1,162,43,ypdcglkc,jacket,,,,,,high,specificity,0.0,4.29,,,8,6,word,,,high
370,13,1,163,62,unique,heaven,,,,,,abstract_subsective,compose,4.66,4.6,0.0,0.0,6,6,phrase,subsective,abstract,
540,13,1,164,90,mghljkqr,issue,Is it to be investigated?,Rb,0.996335744857788,1.0,,abstract_baseline,compose,0.0,5.18,0.0,0.0,8,5,word,baseline,abstract,
465,13,1,165,78,vpbyzkgrf,shotgun,Is it safe?,Ry,1.265613317489624,1.0,,concrete_baseline,compose,0.0,3.49,0.0,0.0,9,7,word,baseline,concrete,
203,13,1,166,34,mock,method,,,,,,abstract_privative,compose,3.74,4.12,0.0,0.0,4,6,phrase,privative,abstract,
672,13,1,167,24,rjdnw,jumper,,,,,,high,specificity,0.0,3.84,,,5,6,word,,,high
734,13,1,168,45,red,gem,,,,,,mid,specificity,5.41,3.95,,,3,3,phrase,,,mid
239,13,1,169,40,virtual,curse,,,,,,abstract_privative,compose,3.63,3.8,0.0,0.0,7,5,phrase,privative,abstract,
600,13,1,170,100,fxldmr,wrath,,,,,,abstract_baseline,compose,0.0,3.41,0.0,0.0,6,5,word,baseline,abstract,
505,13,1,171,85,authentic,singer,,,,,,concrete_subsective,compose,3.73,4.48,0.0,0.0,9,6,phrase,subsective,concrete,
697,13,1,172,33,wvcnz,dog,,,,,,low,specificity,0.0,5.17,,,5,3,word,,,low
751,13,1,173,51,rjdnw,illness,,,,,,low,specificity,0.0,4.12,,,5,7,word,,,low
233,13,1,174,39,fictitious,romance,,,,,,abstract_privative,compose,2.91,4.09,0.0,0.0,10,7,phrase,privative,abstract,
408,13,1,175,68,ptrgsbkv,fate,,,,,,abstract_baseline,compose,0.0,4.22,0.0,0.0,8,4,word,baseline,abstract,
59,13,1,176,10,phony,scandal,,,,,,abstract_privative,compose,2.35,4.22,1.4e-10,8.33e-11,5,7,phrase,privative,abstract,
892,13,1,177,98,mtpv,vehicle,,,,,,low,specificity,0.0,4.52,,,4,7,word,,,low
405,13,1,178,68,bxfjwts,vessel,,,,,,concrete_baseline,compose,0.0,3.93,0.0,0.0,7,6,word,baseline,concrete,
141,13,1,179,24,xkq,item,,,,,,concrete_baseline,compose,0.0,4.7,0.0,0.0,3,4,word,baseline,concrete,
712,13,1,180,38,fxldmr,fruit,,,,,,low,specificity,0.0,4.73,,,6,5,word,,,low
43,13,2,1,8,average,reptile,,,,,,concrete_subsective,compose,4.73,3.36,1.09e-10,1.02e-10,7,7,phrase,subsective,concrete,
333,13,2,2,56,rvqf,doctor,,,,,,concrete_baseline,compose,0.0,5.02,0.0,0.0,4,6,word,baseline,concrete,
655,13,2,3,19,rvqf,car,Does it have shells?,Ry,1.2376887798309326,1.0,,low,specificity,0.0,5.44,,,4,3,word,,,low
775,13,2,4,59,wvcnz,mammal,,,,,,low,specificity,0.0,3.71,,,5,6,word,,,low
142,13,2,5,24,bad,limit,Does it apply now?,Ry,1.8321022987365725,0.0,,abstract_subsective,compose,5.56,4.44,0.0,0.0,3,5,phrase,subsective,abstract,
474,13,2,6,79,bxfjwts,despair,,,,,,abstract_baseline,compose,0.0,3.81,0.0,0.0,7,7,word,baseline,abstract,
234,13,2,7,39,rjdnw,romance,,,,,,abstract_baseline,compose,0.0,4.09,0.0,0.0,5,7,word,baseline,abstract,
156,13,2,8,26,tqvgqrz,skill,Do musicians have it?,Rb,1.5827980041503906,1.0,,abstract_baseline,compose,0.0,4.4,0.0,0.0,7,5,word,baseline,abstract,
46,13,2,9,8,true,mischief,,,,,,abstract_subsective,compose,5.33,3.48,1.54e-10,1.3e-10,4,8,phrase,subsective,abstract,
805,13,2,10,69,mtpv,reptile,,,,,,low,specificity,0.0,3.36,,,4,7,word,,,low
819,13,2,11,73,qxsw,ketchup,,,,,,high,specificity,0.0,3.59,,,4,7,word,,,high
695,13,2,12,32,tiny,dog,,,,,,mid,specificity,4.87,5.17,,,4,3,phrase,,,mid
567,13,2,13,95,mghljkqr,dungeon,Is it light and airy?,Ry,1.5099635124206543,1.0,,concrete_baseline,compose,0.0,3.14,0.0,0.0,8,7,word,baseline,concrete,
197,13,2,14,33,hypothetical,effort,,,,,,abstract_privative,compose,3.13,4.76,0.0,0.0,12,6,phrase,privative,abstract,
509,13,2,15,85,fictional,talent,Is it enviable?,Ry,1.8281126022338867,1.0,,abstract_privative,compose,3.69,4.58,0.0,0.0,9,6,phrase,privative,abstract,
599,13,2,16,100,imaginary,wrath,,,,,,abstract_privative,compose,3.56,3.41,0.0,0.0,9,5,phrase,privative,abstract,
493,13,2,17,83,authentic,children,,,,,,concrete_subsective,compose,3.73,5.53,0.0,0.0,9,8,phrase,subsective,concrete,
270,13,2,18,45,wvcnz,scheme,,,,,,abstract_baseline,compose,0.0,4.69,0.0,0.0,5,6,word,baseline,abstract,
382,13,2,19,64,authentic,remorse,,,,,,abstract_subsective,compose,3.73,3.29,0.0,0.0,9,7,phrase,subsective,abstract,
388,13,2,20,65,good,risk,,,,,,abstract_subsective,compose,6.35,4.98,0.0,0.0,4,4,phrase,subsective,abstract,
625,13,2,21,9,wvcnz,bird,,,,,,low,specificity,0.0,4.85,,,5,4,word,,,low
683,13,2,22,28,petty,crime,,,,,,mid,specificity,3.67,4.9,,,5,5,phrase,,,mid
551,13,2,23,92,false,truce,Is it enviable?,Ry,2.0036420822143555,1.0,,abstract_privative,compose,4.76,3.19,4.2e-10,3.84e-10,5,5,phrase,privative,abstract,
473,13,2,24,79,false,despair,,,,,,abstract_privative,compose,4.76,3.81,0.0,0.0,5,7,phrase,privative,abstract,
151,13,2,25,26,genuine,trophy,Is it shiny?,Rb,1.066150188446045,1.0,,concrete_subsective,compose,4.37,4.37,0.0,0.0,7,6,phrase,subsective,concrete,
583,13,2,26,98,unique,slum,,,,,,concrete_subsective,compose,4.66,3.32,0.0,3.03e-11,6,4,phrase,subsective,concrete,
649,13,2,27,17,ptrgsbkv,building,,,,,,low,specificity,0.0,5.24,,,8,8,word,,,low
808,13,2,28,70,vpbyzkgrf,reptile,,,,,,low,specificity,0.0,3.36,,,9,7,word,,,low
837,13,2,29,79,zbxlv,music,,,,,,high,specificity,0.0,5.35,,,5,5,word,,,high
579,13,2,30,97,kmlsdjtw,portrait,,,,,,concrete_baseline,compose,0.0,4.18,0.0,0.0,8,8,word,baseline,concrete,
478,13,2,31,80,special,aspect,,,,,,abstract_subsective,compose,5.32,4.24,0.0,0.0,7,6,phrase,subsective,abstract,
622,13,2,32,8,ypdcglkc,bird,,,,,,low,specificity,0.0,4.85,,,8,4,word,,,low
677,13,2,33,26,professional,cook,,,,,,mid,specificity,4.69,5.03,,,12,4,phrase,,,mid
489,13,2,34,82,ypdcglkc,vomit,,,,,,concrete_baseline,compose,0.0,3.46,0.0,0.0,8,5,word,baseline,concrete,
327,13,2,35,55,zbxlv,traffic,,,,,,concrete_baseline,compose,0.0,4.54,0.0,0.0,5,7,word,baseline,concrete,
236,13,2,36,40,fictitious,wreck,,,,,,concrete_privative,compose,2.91,3.96,0.0,0.0,10,5,phrase,privative,concrete,
316,13,2,37,53,perfect,hatred,,,,,,abstract_subsective,compose,5.28,3.65,0.0,0.0,7,6,phrase,subsective,abstract,
646,13,2,38,16,wvcnz,building,,,,,,low,specificity,0.0,5.24,,,5,8,word,,,low
82,13,2,39,14,special,reason,,,,,,abstract_subsective,compose,5.32,5.19,0.0,0.0,7,6,phrase,subsective,abstract,
